sample_id,category_name,masked_path,mask_fill,mask_dilation_pixels,artifact_model,artifact_runtime_seconds,artifact_label,artifact_score,artifact_parse_ok,artifact_rationale,artifact_raw_response
cell_phone_146489_323423,cell phone,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/cell_phone_146489_323423/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.131946802139282,clean_removal,0,True,The masked area does not preserve a clear target-object shape or any residual object-shaped blur.,"{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked area does not preserve a clear target-object shape or any residual object-shaped blur.""
}"
book_507575_1140358,book,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/book_507575_1140358/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.286818027496338,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
book_58111_1149796,book,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/book_58111_1149796/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.511060953140259,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no residual artifact that suggests the presence of an object.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no residual artifact that suggests the presence of an object.""
}"
book_25603_1144688,book,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/book_25603_1144688/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.416764974594116,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
book_183049_1655182,book,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/book_183049_1655182/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.417450904846191,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the area appears uniformly blurred without any discernible object.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the area appears uniformly blurred without any discernible object.""
}"
book_520077_1144329,book,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/book_520077_1144329/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.517534971237183,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the area is uniformly dark with no discernible object.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the area is uniformly dark with no discernible object.""
}"
book_326970_1141750,book,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/book_326970_1141750/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.388659954071045,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the area is uniformly blurred without any discernible object.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the area is uniformly blurred without any discernible object.""
}"
book_476810_1147902,book,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/book_476810_1147902/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.481513023376465,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there are no faint or ambiguous object-shaped blur remains.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there are no faint or ambiguous object-shaped blur remains.""
}"
book_147415_1988032,book,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/book_147415_1988032/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.2891881465911865,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the book is no longer visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the book is no longer visibly present.""
}"
book_96001_1137334,book,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/book_96001_1137334/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.622611045837402,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
book_367569_1144185,book,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/book_367569_1144185/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.610018968582153,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the area appears uniformly blurred without any discernible object.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the area appears uniformly blurred without any discernible object.""
}"
clock_217425_340871,clock,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/clock_217425_340871/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.38285493850708,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the area is filled with blur.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the area is filled with blur.""
}"
clock_409542_339051,clock,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/clock_409542_339051/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.662502765655518,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the clock is no longer visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the clock is no longer visibly present.""
}"
clock_343149_336308,clock,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/clock_343149_336308/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.426554918289185,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, indicating the clock has been completely removed.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, indicating the clock has been completely removed.""
}"
clock_60363_337109,clock,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/clock_60363_337109/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.707721948623657,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
clock_140929_338838,clock,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/clock_140929_338838/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.708616018295288,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
clock_427055_336539,clock,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/clock_427055_336539/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.669010877609253,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the area is uniformly blurred without any discernible object.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the area is uniformly blurred without any discernible object.""
}"
clock_344614_333922,clock,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/clock_344614_333922/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.6602959632873535,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the clock is no longer visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the clock is no longer visibly present.""
}"
clock_565989_333986,clock,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/clock_565989_333986/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.511835813522339,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, indicating the clock is no longer visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, indicating the clock is no longer visibly present.""
}"
clock_304396_335489,clock,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/clock_304396_335489/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,6.03147292137146,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the clock is no longer visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the clock is no longer visibly present.""
}"
clock_154339_1664180,clock,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/clock_154339_1664180/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.6185290813446045,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the clock is no longer visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the clock is no longer visibly present.""
}"
vase_521509_1669434,vase,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/vase_521509_1669434/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.851111888885498,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the vase is no longer visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the vase is no longer visibly present.""
}"
vase_111951_1668834,vase,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/vase_111951_1668834/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.725823163986206,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.""
}"
vase_370042_1156815,vase,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/vase_370042_1156815/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.638684988021851,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.""
}"
vase_512194_1157219,vase,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/vase_512194_1157219/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.835988759994507,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the vase is no longer visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the vase is no longer visibly present.""
}"
vase_429530_1994424,vase,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/vase_429530_1994424/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.639588832855225,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.""
}"
vase_557916_1669044,vase,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/vase_557916_1669044/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.7846269607543945,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
vase_97585_1992818,vase,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/vase_97585_1992818/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.5727317333221436,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.""
}"
vase_421923_1153529,vase,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/vase_421923_1153529/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.655447006225586,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.""
}"
vase_161397_1154965,vase,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/vase_161397_1154965/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.609760999679565,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the vase is no longer visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the vase is no longer visibly present.""
}"
vase_473869_1151302,vase,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/vase_473869_1151302/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.776806116104126,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
